id,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,label,SHORTNAME
75332-7,To what extent do you agree or disagree with cultural factors contributing to the phenomenon of complexity,Find,Pt,{Nursing unit},Ord,NMMDS,SURVEY.NMMDS,To what extent do you agree or disagree with cultural factors contributing to the phenomenon of complexity [NMMDS],
75333-5,"Within the last Mo, how often have you experienced cultural factors",Find,1Mo,{Nursing unit},Ord,NMMDS,SURVEY.NMMDS,"Within the last month, how often have you experienced cultural factors [NMMDS]",
75334-3,To what extent do you agree or disagree with psychosocial factors contributing to the phenomenon of complexity,Find,Pt,{Nursing unit},Ord,NMMDS,SURVEY.NMMDS,To what extent do you agree or disagree with psychosocial factors contributing to the phenomenon of complexity [NMMDS],
75335-0,"Within the last Mo, how often have you experienced psychosocial factors",Find,1Mo,{Nursing unit},Ord,NMMDS,SURVEY.NMMDS,"Within the last month, how often have you experienced psychosocial factors [NMMDS]",
75336-8,To what extent do you agree or disagree with physical factors contributing to the phenomenon of complexity,Find,Pt,{Nursing unit},Ord,NMMDS,SURVEY.NMMDS,To what extent do you agree or disagree with physical factors contributing to the phenomenon of complexity [NMMDS],
75337-6,"Within the last Mo, how often have you experienced physical factors",Find,1Mo,{Nursing unit},Ord,NMMDS,SURVEY.NMMDS,"Within the last month, how often have you experienced physical factors [NMMDS]",
75412-7,Rate all your health care in the last 12Mo,Score,12Mo,^Patient,Ord,AHRQ,SURVEY.AHRQ,Rate all your health care in the last 12 months [AHRQ],
75413-5,I have a good life,Find,Pt,^Patient,Ord,NIH Toolbox,SURVEY.NIH_TOOLBOX,I have a good life [NIH Toolbox],
75414-3,How often do your parents listen to your ideas,Find,Pt,^Patient,Ord,PROMIS.PEDS,SURVEY.PROMIS,How often do your parents listen to your ideas [PROMIS.PEDS],
75415-0,How often do you have fun with friends,Find,Pt,^Patient,Ord,PROMIS.PEDS,SURVEY.PROMIS,How often do you have fun with friends [PROMIS.PEDS],
75416-8,How often do you feel really sad,Find,Pt,^Patient,Ord,PROMIS.PEDS,SURVEY.PROMIS,How often do you feel really sad [PROMIS.PEDS],
75417-6,I have trouble doing all of my regular leisure activities with others,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have trouble doing all of my regular leisure activities with others [PROMIS],
75418-4,PCORI patient-reported outcomes common measures - core and recommended,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PCORI,PCORI patient-reported outcomes common measures - core and recommended [PROMIS],
75419-2,PCORI patient-reported outcomes recommended measures,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PCORI,PCORI patient-reported outcomes recommended measures [PROMIS],
75420-0,PCORI patient-reported outcomes core pediatric measures,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PCORI,PCORI patient-reported outcomes core pediatric measures [PROMIS],
75421-8,PCORI patient-reported outcomes core adult measures,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PCORI,PCORI patient-reported outcomes core adult measures [PROMIS],
75519-9,Encounter identifier,ID,Pt,^Patient,Nom,,SURVEY.PCORNET,Encounter identifier,
75520-7,Biobank specimens are stored and available for research,PrThr,Pt,^Patient,Ord,,SURVEY.PCORNET,Biobank specimens are stored and available for research,
75521-5,Information source for data,Type,Pt,^Patient,Nom,PCORnet,SURVEY.PCORNET,Information source for data [PCORnet],
75522-3,Admission time,ClockTime,Pt,^Patient,Qn,,SURVEY.PCORNET,Admission time,
75523-1,Discharge time,ClockTime,Pt,^Patient,Qn,,SURVEY.PCORNET,Discharge time,
75524-9,Facility identifier,ID,Pt,Facility,Nom,,SURVEY.PCORNET,Facility identifier,
75525-6,Type of encounter,Type,Pt,^Patient,Nom,MSCDM,SURVEY.PCORNET,Type of encounter [MSCDM],
75526-4,Internal identifier,ID,Pt,Provider,Nom,,SURVEY.PCORNET,Internal identifier for Provider,
75527-2,Vital status^at discharge,Find,Pt,^Patient,Nom,,SURVEY.PCORNET,Vital status at discharge,
75528-0,Discharge disposition,Type,Pt,^Patient,Nom,MSCDM,SURVEY.PCORNET,Discharge disposition [MSCDM],
75529-8,Admitted from,Type,Pt,Facility,Nom,MSCDM,SURVEY.PCORNET,Admitted from Facility [MSCDM],
75530-6,Able to request or review patient chart,Type,Pt,Abstractor,Ord,MSCDM,SURVEY.PCORNET,Able to request or review patient chart Abstractor [MSCDM],
75531-4,Enrollment basis,Type,Pt,^Patient,Nom,,SURVEY.PCORNET,Enrollment basis,
75532-2,Applicable accrediting agency for unit,Type,Pt,{Nursing unit},Nom,NMMDS,SURVEY.NMMDS,Applicable accrediting agency for unit [NMMDS],
75533-0,"Accreditation, certification, & licensure panel",-,Pt,{Nursing unit},-,NMMDS,PANEL.SURVEY.NMMDS,"NMMDS accreditation, certification, and licensure panel [NMMDS]",
75534-8,Accreditation received,Type,Pt,{Nursing unit},Nom,NMMDS,SURVEY.NMMDS,Accreditation received [NMMDS],
75535-5,Certification received,Type,Pt,{Nursing unit},Nom,NMMDS,SURVEY.NMMDS,Certification received [NMMDS],
75536-3,Applicable certification agency for unit,Type,Pt,{Nursing unit},Nom,NMMDS,SURVEY.NMMDS,Applicable certification agency for unit [NMMDS],
75537-1,Applicable licensing agency for unit,Type,Pt,{Nursing unit},Nom,NMMDS,SURVEY.NMMDS,Applicable licensing agency for unit [NMMDS],
75538-9,Licensing received,Type,Pt,{Nursing unit},Nom,NMMDS,SURVEY.NMMDS,Licensing received [NMMDS],
75610-6,Oxygen therapy at arrival,Find,Pt,^Patient,Ord,,SURVEY.NHCS,Oxygen therapy at arrival,
75611-4,Patient seen in this ED in last 72H and discharged,Find,Pt,^Patient,Ord,,SURVEY.NHCS,Patient seen in this ED in last 72 hours and discharged,
75612-2,Number of visits to this healthcare entity in the last 12Mo,NRat,12Mo,^Patient,Qn,,SURVEY.NHCS,Number of visits to this healthcare entity in the last 12 months,
75613-0,ED episode of care,Find,Pt,^Patient,Nom,,SURVEY.NHCS,ED episode of care,
75614-8,Three level triage system,Find,Pt,^Patient,Ord,NAMCS,SURVEY.NHCS,Three level triage system [NAMCS],
75615-5,Four level triage system,Find,Pt,^Patient,Ord,NAMCS,SURVEY.NHCS,Four level triage system [NAMCS],
75616-3,Generic five level triage system,Find,Pt,^Patient,Ord,NAMCS,SURVEY.NHCS,Generic five level triage system [NAMCS],
75617-1,Residence,Type,Pt,^Patient,Nom,NAMCS,SURVEY.NHCS,Residence [NAMCS],
75624-7,Total score,Score,Pt,^Patient,Qn,AUDIT,SURVEY.GNHLTH,Total score [AUDIT],
75626-2,Total score,Score,Pt,^Patient,Qn,AUDIT-C,SURVEY.GNHLTH,Total score [AUDIT-C],
75636-1,Emergency severity index,Find,Pt,^Patient,Ord,ESI,SURVEY.NHCS,Emergency severity index [ESI],
75698-1,Total score,Score,Pt,^Patient,Qn,COOP.WONCA,SURVEY.COOP,Total score [COOP.WONCA],
75699-9,"During the past 2Ws, what was the hardest physical activity you could do for at least 2 minutes",Score,2W,^Patient,Ord,COOP.WONCA,SURVEY.COOP,"During the past 2 weeks, what was the hardest physical activity you could do for at least 2 minutes [COOP.WONCA]",
75700-5,"During the past 2Ws, how much have you been bothered by emotional problems such as feeling anxious, depressed, irritable or downhearted and blue",Score,2W,^Patient,Ord,COOP.WONCA,SURVEY.COOP,"During the past 2 weeks, how much have you been bothered by emotional problems such as feeling anxious, depressed, irritable or downhearted and blue [COOP.WONCA]",
75701-3,"During the past 2Ws, how much difficulty have you had doing your usual activities or tasks, both inside and outside the house because of your physical and emotional health",Score,2W,^Patient,Ord,COOP.WONCA,SURVEY.COOP,"During the past 2 weeks, how much difficulty have you had doing your usual activities or tasks, both inside and outside the house because of your physical and emotional health [COOP.WONCA]",
75702-1,"During the past 2Ws, has your physical and emotional health limited your social activities with family, friends, neighbors or groups",Score,2W,^Patient,Ord,COOP.WONCA,SURVEY.COOP,"During the past 2 weeks, has your physical and emotional health limited your social activities with family, friends, neighbors or groups [COOP.WONCA]",
75703-9,"During the past 2Ws, how much bodily pain have you generally had",Score,2W,^Patient,Ord,COOP.WONCA,SURVEY.COOP,"During the past 2 weeks, how much bodily pain have you generally had [COOP.WONCA]",
75704-7,How would you rate your overall health now compared to 2Ws ago,Score,Pt,^Patient,Ord,COOP.WONCA,SURVEY.COOP,How would you rate your overall health now compared to 2 weeks ago [COOP.WONCA],
75705-4,"During the past 2Ws, how would you rate your health in general",Score,2W,^Patient,Ord,COOP.WONCA,SURVEY.COOP,"During the past 2 weeks, how would you rate your health in general [COOP.WONCA]",
75706-2,"During the past 2Ws, was someone available to help you if you needed and wanted help",Score,2W,^Patient,Ord,COOP.WONCA,SURVEY.COOP,"During the past 2 weeks, was someone available to help you if you needed and wanted help [COOP.WONCA]",
75707-0,How have things been going for you during the past 2Ws,Score,2W,^Patient,Ord,COOP.WONCA,SURVEY.COOP,How have things been going for you during the past 2 weeks [COOP.WONCA],
75742-7,Dartmouth COOP Functional Assessment Charts - 2 weeks,-,Pt,^Patient,-,,PANEL.SURVEY.COOP,Dartmouth COOP Functional Assessment Charts - 2 weeks,
75743-5,Dartmouth COOP Functional Assessment Charts - 4 weeks,-,Pt,^Patient,-,,PANEL.SURVEY.COOP,Dartmouth COOP Functional Assessment Charts - 4 weeks,
75744-3,Electronic health record implementation stage panel,-,Pt,{Nursing unit},-,NMMDS,PANEL.SURVEY.NMMDS,Electronic Health Record (EHR) Implementation Stage panel [NMMDS],
75745-0,Electronic health record implementation stage,Find,Pt,{Nursing unit},Ord,NMMDS,SURVEY.NMMDS,Electronic Health Record (EHR) Implementation Stage [NMMDS],
75772-4,Advance directives panel,-,Pt,^Patient,-,ADVault,PANEL.SURVEY.ADVAULT,Advance directives panel [ADVault],
75773-2,"Goals, preferences, and priorities for medical treatment",Find,Pt,^Patient,Nar,Reported,SURVEY.ADVAULT,"Goals, preferences, and priorities for medical treatment [Reported]",
75774-0,Allowance to change advance directive preferences in the future regardless of mental state,Find,Pt,^Patient,Nar,Reported,SURVEY.ADVAULT,Allowance to change advance directive preferences in the future regardless of mental state [Reported],
75775-7,"Decision to inform doctors and nurses about the role religion, faith, or spirituality play in my life",Find,Pt,^Patient,Nar,Reported,SURVEY.ADVAULT,"Decision to inform doctors and nurses about the role religion, faith, or spirituality play in my life [Reported]",
75776-5,"Preference on consulting a supportive and palliative care team to help treat physical, emotional, and spiritual discomfort and support family",Find,Pt,^Patient,Nar,Reported,SURVEY.ADVAULT,"Preference on consulting a supportive and palliative care team to help treat physical, emotional, and spiritual discomfort and support family [Reported]",
75777-3,"Information to tell doctors if my health deteriorates due to a terminal illness and I am unable to interact meaningfully with family, friends, or surroundings",Find,Pt,^Patient,Nar,Reported,SURVEY.ADVAULT,"Information to tell doctors if my health deteriorates due to a terminal illness and I am unable to interact meaningfully with family, friends, or surroundings [Reported]",
75778-1,"Information to tell doctors if I have a severe, irreversible brain injury or illness and can't dress, feed, or bathe myself, or communicate my medical wishes, but can be kept alive",Find,Pt,^Patient,Nar,Reported,SURVEY.ADVAULT,"Information to tell doctors if I have a severe, irreversible brain injury or illness and can't dress, feed, or bathe myself, or communicate my medical wishes, but can be kept alive [Reported]",
75779-9,Thoughts on cardiopulmonary resuscitation,Find,Pt,^Patient,Nar,Reported,SURVEY.ADVAULT,Thoughts on cardiopulmonary resuscitation (CPR) [Reported],
75780-7,Preferred location to spend final days if possible to choose,Loc,Pt,^Patient,Nar,Reported,SURVEY.ADVAULT,Preferred location to spend final days if possible to choose [Reported],
75781-5,Thoughts on organ and tissue donations,Find,Pt,^Patient,Nar,Reported,SURVEY.ADVAULT,Thoughts on organ and tissue donations [Reported],
75782-3,Thoughts regarding autopsy,Find,Pt,^Patient,Nar,Reported,SURVEY.ADVAULT,Thoughts regarding autopsy [Reported],
75786-4,Powers granted to healthcare agent,Find,Pt,^Patient,Nar,Reported,SURVEY.ADVAULT,Powers granted to healthcare agent [Reported],
75787-2,Advance directive - request for intubation,Find,Pt,^Patient,Ord,,SURVEY.ADVAULT,Advance directive - request for intubation,
75788-0,Advance directive - request for tube feeding,Find,Pt,^Patient,Ord,,SURVEY.ADVAULT,Advance directive - request for tube feeding,
75789-8,Advance directive - request for life support,Find,Pt,^Patient,Ord,,SURVEY.ADVAULT,Advance directive - request for life support,
75790-6,Advance directive - request for IV fluid and support,Find,Pt,^Patient,Ord,,SURVEY.ADVAULT,Advance directive - request for IV fluid and support,
75791-4,Advance directive - request for antibiotics,Find,Pt,^Patient,Ord,,SURVEY.ADVAULT,Advance directive - request for antibiotics,
75792-2,Advance directive - request for resuscitation that differs from cardiopulmonary resuscitation,Find,Pt,^Patient,Ord,,SURVEY.ADVAULT,Advance directive - request for resuscitation that differs from cardiopulmonary resuscitation,
75793-0,Other directives that have not otherwise been documented,Find,Pt,^Patient,Nar,Reported,SURVEY.ADVAULT,Other directives that have not otherwise been documented [Reported],
75794-8,Assessment reference date,-,Pt,^Patient,Set,MDSv3,PANEL.SURVEY.MDS,Assessment reference date Set [MDSv3],
75795-5,Special treatments &or programs - none of above,-,Pt,^Patient,Set,MDSv3,PANEL.SURVEY.MDS,Special treatments/programs - none of above Set [MDSv3],
75796-3,Physical well being - FACT-GP,-,Pt,^Patient,-,FACIT,PANEL.SURVEY.GNHLTH,Physical well being - FACT-GP [FACIT],
75797-1,Social - family well being - FACT-GP,-,Pt,^Patient,-,FACIT,PANEL.SURVEY.GNHLTH,Social - family well being - FACT-GP [FACIT],
75798-9,Emotional well being - FANLTC,-,Pt,^Patient,-,FACIT,PANEL.SURVEY.GNHLTH,Emotional well being - FANLTC [FACIT],
75799-7,Functional well being - FACT-GP,-,Pt,^Patient,-,FACIT,PANEL.SURVEY.GNHLTH,Functional well being - FACT-GP [FACIT],
75800-3,Emotional well being - FACT-GP,-,Pt,^Patient,-,FACIT,PANEL.SURVEY.GNHLTH,Emotional well being - FACT-GP [FACIT],
75801-1,How have things been going for you during the past 4Ws,Score,4W,^Patient,Ord,COOP,SURVEY.COOP,How have things been going for you during the past 4 weeks [COOP],
75802-9,"During the past 4Ws, was someone available to help you if you needed and wanted help",Score,4W,^Patient,Ord,COOP,SURVEY.COOP,"During the past 4 weeks, was someone available to help you if you needed and wanted help [COOP]",
75803-7,"During the past 4Ws, how would you rate your health in general",Score,4W,^Patient,Ord,COOP,SURVEY.COOP,"During the past 4 weeks, how would you rate your health in general [COOP]",
75804-5,How would you rate your overall health now compared to 4Ws ago,Score,Pt,^Patient,Ord,COOP,SURVEY.COOP,How would you rate your overall health now compared to 4 weeks ago [COOP],
75805-2,"During the past 4Ws, how much bodily pain have you generally had",Score,4W,^Patient,Ord,COOP,SURVEY.COOP,"During the past 4 weeks, how much bodily pain have you generally had [COOP]",
75806-0,"During the past 4Ws, has your physical and emotional health limited your social activities with family, friends, neighbors or groups",Score,4W,^Patient,Ord,COOP,SURVEY.COOP,"During the past 4 weeks, has your physical and emotional health limited your social activities with family, friends, neighbors or groups [COOP]",
75807-8,"During the past 4Ws, how much difficulty have you had doing your usual activities or tasks, both inside and outside the house because of your physical and emotional health",Score,4W,^Patient,Ord,COOP,SURVEY.COOP,"During the past 4 weeks, how much difficulty have you had doing your usual activities or tasks, both inside and outside the house because of your physical and emotional health [COOP]",
75808-6,"During the past 4Ws, how much have you been bothered by emotional problems such as feeling anxious, depressed, irritable or downhearted and blue",Score,4W,^Patient,Ord,COOP,SURVEY.COOP,"During the past 4 weeks, how much have you been bothered by emotional problems such as feeling anxious, depressed, irritable or downhearted and blue [COOP]",
75809-4,"During the past 4Ws, what was the hardest physical activity you could do for at least 2 minutes",Score,4W,^Patient,Ord,COOP,SURVEY.COOP,"During the past 4 weeks, what was the hardest physical activity you could do for at least 2 minutes [COOP]",
75810-2,Total score,Score,Pt,^Patient,Qn,COOP,SURVEY.COOP,Total score [COOP],
75820-1,"Over the past W, are you able to dress yourself, including shoelaces and buttons",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to dress yourself, including shoelaces and buttons [HAQ]",
75821-9,"Over the past W, are you able to shampoo your hair",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to shampoo your hair [HAQ]",
75822-7,"Over the past W, are you able to stand up from a straight chair",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to stand up from a straight chair [HAQ]",
75823-5,"Over the past W, are you able to get in and out of bed",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to get in and out of bed [HAQ]",
75824-3,"Over the past W, are you able to cut your meat",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to cut your meat [HAQ]",
75825-0,"Over the past W, are you able to lift a full cup or glass to your mouth",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to lift a full cup or glass to your mouth [HAQ]",
75826-8,"Over the past W, are you able to open a new milk carton",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to open a new milk carton [HAQ]",
75827-6,"Over the past W, are you able to walk outdoors on flat ground",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to walk outdoors on flat ground [HAQ]",
75828-4,"Over the past W, are you able to climb up five steps",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to climb up five steps [HAQ]",
75829-2,"Over the past W, are you able to wash and dry your body",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to wash and dry your body [HAQ]",
75830-0,"Over the past W, are you able to take a tub bath",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to take a tub bath [HAQ]",
75831-8,"Over the past W, are you able to get on and off the toilet",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to get on and off the toilet [HAQ]",
75832-6,"Over the past W, are you able to reach and get down a 5 pound object (such as a bag of sugar) from just above your head",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to reach and get down a 5 pound object (such as a bag of sugar) from just above your head [HAQ]",
75833-4,"Over the past W, are you able to bend down and pick up clothing from the floor",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to bend down and pick up clothing from the floor [HAQ]",
75834-2,"Over the past W, are you able to open car doors",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to open car doors [HAQ]",
75835-9,"Over the past W, are you able to open jars which have been previously opened",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to open jars which have been previously opened [HAQ]",
75836-7,"Over the past W, are you able to turn faucets on and off",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to turn faucets on and off [HAQ]",
75837-5,"Over the past W, are you able to run errands and shop",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to run errands and shop [HAQ]",
75838-3,"Over the past W, are you able to get in and out of a car",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to get in and out of a car [HAQ]",
75839-1,"Over the past W, are you able to do chores such as vacuuming or yard work",Find,1W,^Patient,Ord,HAQ,SURVEY.HAQ,"Over the past week, are you able to do chores such as vacuuming or yard work [HAQ]",
75840-9,Total score,Score,Pt,^Patient,Qn,PAS,SURVEY.PAS,Total score [PAS],
75841-7,Total score,Score,Pt,^Patient,Qn,PASII,SURVEY.PASII,Total score [PASII],
75842-5,Clinical disease activity index,-,Pt,^Patient,-,CDAI,PANEL.SURVEY.GNHLTH,Clinical disease activity index [CDAI],
75843-3,Simplified disease activity index,-,Pt,^Patient,-,SDAI,PANEL.SURVEY.GNHLTH,Simplified disease activity index [SDAI],
75844-1,Patient global assessment of disease activity - 0-10 numeric rating,Score,Pt,^Patient,Ord,Reported,SURVEY.GNHLTH,Patient global assessment of disease activity - 0-10 numeric rating [Reported],
75845-8,Total score,Score,Pt,^Patient,Qn,SDAI,SURVEY.GNHLTH,Total score [SDAI],
75846-6,Evaluator global assessment of disease activity - 0-10 (0.5 increments) numeric rating,Score,Pt,^Patient,Ord,Observed,SURVEY.GNHLTH,Evaluator global assessment of disease activity - 0-10 (0.5 increments) numeric rating [Observed],
75847-4,Total score,Score,Pt,^Patient,Qn,CDAI,SURVEY.GNHLTH,Total score [CDAI],
75848-2,"Over the past W, are you able to do outside work (such as yard work)",Find,1W,^Patient,Ord,HAQII,SURVEY.HAQ,"Over the past week, are you able to do outside work (such as yard work) [HAQII]",
75849-0,"Over the past W, are you able to wait in line for 15 minutes",Find,1W,^Patient,Ord,HAQII,SURVEY.HAQ,"Over the past week, are you able to wait in line for 15 minutes [HAQII]",
75850-8,"Over the past W, are you able to lift heavy objects",Find,1W,^Patient,Ord,HAQII,SURVEY.HAQ,"Over the past week, are you able to lift heavy objects [HAQII]",
75851-6,"Over the past W, are you able to move heavy objects",Find,1W,^Patient,Ord,HAQII,SURVEY.HAQ,"Over the past week, are you able to move heavy objects [HAQII]",
75852-4,"Over the past W, are you able to go up two or more flights of stairs",Find,1W,^Patient,Ord,HAQII,SURVEY.HAQ,"Over the past week, are you able to go up two or more flights of stairs [HAQII]",
75854-0,PCORnet common data model set - version 1.0,-,Pt,^Patient,-,PCORnet,PANEL.SURVEY.PCORNET,PCORnet common data model set - version 1.0 [PCORnet],
75855-7,Do you sometimes drink alcoholic beverages,Find,Pt,^Patient,Ord,Reported,SURVEY.GNHLTH,Do you sometimes drink alcoholic beverages [Reported],
75856-5,Number of falls in the past 12Mo,NRat,12Mo,^Patient,Qn,Reported,SURVEY.GNHLTH,Number of falls in the past 12 months [Reported],
75870-6,PROMIS short form - pain interference 8a - version 1.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS short form - pain interference 8a - version 1.0,
75872-2,"Aids or devices usually used for dressing & grooming, arising, eating, &or walking",Type,Pt,^Patient,Nom,HAQ,SURVEY.HAQ,"Aids or devices usually used for dressing and grooming, arising, eating, AndOr walking [HAQ]",
75873-0,"Help from another person is usually needed for dressing & grooming, arising, eating, &or walking",Find,Pt,^Patient,Nom,HAQ,SURVEY.HAQ,"Help from another person is usually needed for dressing and grooming, arising, eating, AndOr walking [HAQ]",
75874-8,Total score,Score,Pt,^Patient,Qn,HAQ-DI,SURVEY.HAQ,Total score [HAQ-DI],
75875-5,Total score,Score,Pt,^Patient,Qn,HAQII,SURVEY.HAQ,Total score [HAQII],
75876-3,Patient activity scale II,-,Pt,^Patient,-,PASII,PANEL.SURVEY.PASII,Patient activity scale II [PASII],
75877-1,Patient activity scale,-,Pt,^Patient,-,PAS,PANEL.SURVEY.PAS,Patient activity scale [PAS],
75878-9,"Help from another person usually needed for hygiene, reach, gripping and opening things, &or errands and chores",Find,Pt,^Patient,Nom,HAQ,SURVEY.HAQ,"Help from another person usually needed for hygiene, reach, gripping and opening things, AndOr errands and chores [HAQ]",
75879-7,"Aids or devices usually used for hygiene, reach, grip, &or activities",Type,Pt,^Patient,Nom,HAQ,SURVEY.HAQ,"Aids or devices usually used for hygiene, reach, grip, AndOr activities [HAQ]",
75889-6,How often have you had four or more drinks in one D during the past Y,NRat,1Y,^Patient,Qn,Reported,SURVEY.GNHLTH,How often have you had four or more drinks in one day during the past year [Reported],
75893-8,Pain severity in the past W - 0-10 numeric rating,Score,1W,^Patient,Ord,Reported,SURVEY.GNHLTH,Pain severity in the past week - 0-10 numeric rating [Reported],
75894-6,Patient global assessment of disease activity - 0-10 (0.5 increments) numeric rating,Score,Pt,^Patient,Ord,Reported,SURVEY.GNHLTH,Patient global assessment of disease activity - 0-10 (0.5 increments) numeric rating [Reported],
75895-3,My child felt uneasy in past 7D,Find,7D,^Patient,Ord,PROMIS.PARENTPROXY,SURVEY.PROMIS,My child felt uneasy in past 7 days [PROMIS.PARENTPROXY],
75896-1,How often does your child feel that you listen to his or her ideas,Find,Pt,^Patient,Ord,PROMIS.PARENTPROXY,SURVEY.PROMIS,How often does your child feel that you listen to his or her ideas [PROMIS.PARENTPROXY],
75897-9,How often does your child have fun with friends,Find,Pt,^Patient,Ord,PROMIS.PARENTPROXY,SURVEY.PROMIS,How often does your child have fun with friends [PROMIS.PARENTPROXY],
75898-7,"In general, would you say your child's health is",Find,Pt,^Patient,Ord,PROMIS.PARENTPROXY,SURVEY.PROMIS,"In general, would you say your child's health is [PROMIS.PARENTPROXY]",
75899-5,My child got tired easily in past 7D,Find,7D,^Patient,Ord,PROMIS.PARENTPROXY,SURVEY.PROMIS,My child got tired easily in past 7 days [PROMIS.PARENTPROXY],
75900-1,"In general, how would you rate your child's mental health, including mood and ability to think",Find,Pt,^Patient,Ord,PROMIS.PARENTPROXY,SURVEY.PROMIS,"In general, how would you rate your child's mental health, including mood and ability to think [PROMIS.PARENTPROXY]",
75901-9,Rate all your child's health care in the last 12Mo,Score,12Mo,^Patient,Qn,AHRQ,SURVEY.AHRQ,Rate all your child's health care in the last 12 months [AHRQ],
75902-7,How many D in the past W did your child miss taking one or more medications,Num,1W,^Patient,Qn,SAMHSA,SURVEY.SAMHSA,How many days in the past week did your child miss taking one or more medications # [SAMHSA],
75903-5,My child has a good life,Find,Pt,^Patient,Ord,NIH Toolbox,SURVEY.NIH_TOOLBOX,My child has a good life [NIH Toolbox],
75904-3,How often does your child feel really sad,Find,Pt,^Patient,Ord,PROMIS.PARENTPROXY,SURVEY.PROMIS,How often does your child feel really sad [PROMIS.PARENTPROXY],
75905-0,My child felt stressed in past 7D,Find,7D,^Patient,Ord,PROMIS.PARENTPROXY,SURVEY.PROMIS,My child felt stressed in past 7 days [PROMIS.PARENTPROXY],
75906-8,My child had trouble sleeping when he or she had pain in past 7D,Find,7D,^Patient,Ord,PROMIS.PARENTPROXY,SURVEY.PROMIS,My child had trouble sleeping when he or she had pain in past 7 days [PROMIS.PARENTPROXY],
75907-6,"In general, would you say your child's quality of life is",Find,Pt,^Patient,Ord,PROMIS.PARENTPROXY,SURVEY.PROMIS,"In general, would you say your child's quality of life is [PROMIS.PARENTPROXY]",
75908-4,"In general, how would you rate your child's physical health",Find,Pt,^Patient,Ord,PROMIS.PARENTPROXY,SURVEY.PROMIS,"In general, how would you rate your child's physical health [PROMIS.PARENTPROXY]",
75909-2,Are you able to reach and get down an object (such as a can of soup) from above your head,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Are you able to reach and get down an object (such as a can of soup) from above your head [PROMIS],
75910-0,Canadian triage and acuity scale,Find,Pt,^Patient,Ord,CTAS,SURVEY.NHCS,Canadian triage and acuity scale [CTAS],
75912-6,Observation unit stay discharge,TmStp,Pt,^Patient,Qn,NAMCS,SURVEY.NHCS,Observation unit stay discharge [NAMCS],
76060-3,Initiating cause or condition of death,Find,Pt,^Fetus,Nom,US standard report of fetal death,SURVEY.CDC,Initiating cause or condition of fetal death [US Standard Report of Fetal Death],
76061-1,Other significant causes or conditions of death,Find,Pt,^Fetus,Nom,US standard report of fetal death,SURVEY.CDC,Other significant causes or conditions of fetal death [US Standard Report of Fetal Death],
76342-5,PROMIS short form - fatigue 4a - version 1.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS short form - fatigue 4a - version 1.0,
76343-3,PROMIS short form - emotional distress - depression 4a - version 1.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS short form - emotional distress - depression 4a - version 1.0,
76344-1,PROMIS short form - emotional distress - anxiety 4a - version 1.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS short form - emotional distress - anxiety 4a - version 1.0,
76345-8,I have trouble starting things because I am tired during the past 7D,Find,7D,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have trouble starting things because I am tired during the past 7 days [PROMIS],
